p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.00186996781576549,0.739887165897226,0.041,0.025,1,7,Gm16549
0.00192061334368179,0.517489628530384,0.106,0.079,1,7,Snhg8
0.00192102512759615,0.212534780265253,0.728,0.713,1,7,Brip1os
0.00212951002117427,0.164863595668451,0.623,0.584,1,7,Jpx
0.00232130683002968,0.515843796487908,0.051,0.033,1,7,Nckap5los
0.00235471580064895,0.221426108228064,0.306,0.261,1,7,C630043F03Rik
0.00246050142285193,0.397055606387698,0.05,0.032,1,7,4930519A11Rik
0.00287503361177365,1.58918953699654,0.01,0.004,1,7,1700027I24Rik
0.00310490140845779,0.246662973282076,0.275,0.236,1,7,A730056A06Rik
0.00321428500250897,0.288298738224436,0.281,0.244,1,7,Snhg16
0.00345664030531227,0.221764472716414,0.372,0.334,1,7,Snhg5
0.00359436064258472,0.440773413368447,0.114,0.088,1,7,Gm13778
0.0036626264657444,1.39854909041009,0.016,0.008,1,7,A230009B12Rik
0.00373570586562213,0.690592606684682,0.037,0.022,1,7,Kirrel3os
0.00375684235617696,0.310273221161993,0.203,0.172,1,7,Snhg12
0.00382277803620553,0.448861012883217,0.154,0.124,1,7,A330008L17Rik
0.00409793657643516,0.240255756098518,0.342,0.305,1,7,Crnde
0.00435911529239219,0.556177508671151,0.149,0.121,1,7,5730471H19Rik
0.00459000177018273,0.272042151134551,0.222,0.187,1,7,Gm26901
0.00479637108121374,0.45082097951332,0.129,0.102,1,7,9330179D12Rik
0.00543492717679817,0.885419883038163,0.017,0.008,1,7,Gm32585
0.00546942660104858,0.572196602501455,0.053,0.036,1,7,Gm13938
0.00550102173973943,0.288678166921522,0.356,0.324,1,7,Gm10125
0.00560144146323348,0.159847744045171,0.149,0.118,1,7,Snhg15
0.006064929175997,0.354605924693469,0.174,0.144,1,7,AA465934
0.00622250449186463,0.365623504791932,0.158,0.13,1,7,Gm16973
0.00656013323438306,0.569513996061892,0.155,0.128,1,7,Gm30054
0.00657025498482454,0.930865232776377,0.026,0.015,1,7,Gm14453
0.00667793443025856,1.45036666634783,0.011,0.005,1,7,Gm14164
0.00675248017917635,0.288528952656951,0.286,0.253,1,7,4933431E20Rik
0.00684865221076485,0.317115927398654,0.275,0.241,1,7,6030442K20Rik
0.00744397555915397,1.21030345979203,0.01,0.004,1,7,Gm16283
0.00748938630357948,0.973339178694574,0.01,0.004,1,7,Gm35853
0.00759694486937319,0.253920793266444,0.313,0.28,1,7,4933407K13Rik
0.00766144464170628,0.33203330616489,0.129,0.103,1,7,A730090N16Rik
0.00769905181949096,0.870203364026444,0.036,0.023,1,7,Gm55594
0.0079937043628059,0.420370430920833,0.068,0.05,1,7,Gm20635
0.00800011320139104,0.767483980902246,0.027,0.016,1,7,Gm42067
0.00818187788675759,0.392070423910391,0.146,0.12,1,7,Gm4890
0.00825247834349913,0.367050545874012,0.096,0.074,1,7,4930419G24Rik
0.00835511387447209,0.302923951593976,0.221,0.189,1,7,Gm11508
0.00913256170964321,0.858064940054088,0.04,0.026,1,7,BC055402
0.00934151764639096,0.439828489550069,0.113,0.09,1,7,AA386476
0.00948120890596221,0.952661957038011,0.013,0.006,1,7,Gm48778
0.00959835112517294,0.303236685830578,0.157,0.13,1,7,Gm45894
0.00963151823480451,0.36513736213705,0.254,0.222,1,7,2600014E21Rik
0,3.86942631640167,0.324,0.016,0,8,3300002A11Rik
0,4.11397166233781,0.202,0.011,0,8,Gm29266
4.47571272842666e-238,3.99103796544988,0.108,0.004,2.25665435767272e-234,8,Gm47888
5.39382957045147e-189,3.18752695648982,0.092,0.004,2.71956886942163e-185,8,C230072F16Rik
4.5683310159473e-89,3.36230800395356,0.059,0.004,2.30335249824063e-85,8,Gm4681
4.97720929908468e-61,2.79327874712254,0.116,0.025,2.5095089285985e-57,8,6530403H02Rik
1.99572425750036e-33,0.661574852923375,0.612,0.429,1.00624417063168e-29,8,Lockd
1.20433510741297e-31,2.1275569479923,0.024,0.002,6.07225761157621e-28,8,Gm10714
2.08847743167989e-31,0.563822216361513,0.77,0.617,1.053010321053e-27,8,Gm42047
2.30976220367483e-29,1.40762149896555,0.023,0.002,1.16458210309285e-25,8,2010001K21Rik
4.05302456904051e-25,0.644396410642631,0.44,0.285,2.04353498771022e-21,8,2700099C18Rik
7.88846224440589e-25,0.645194473406699,0.566,0.409,3.97736266362945e-21,8,Gm12610
7.20988315411492e-24,0.329683849927263,0.834,0.663,3.63522308630474e-20,8,Pvt1
3.27769940308382e-23,0.473748912766785,0.607,0.444,1.65261603903486e-19,8,Gm48530
6.21299764296073e-23,0.390059072955582,0.691,0.511,3.1325934115808e-19,8,Gm11541
2.2407204788431e-22,0.603447981467801,0.446,0.299,1.12977126543269e-18,8,Crnde
4.09659421559195e-22,0.36630708442421,0.721,0.548,2.06550280350146e-18,8,C230057M02Rik
1.94042604109442e-21,2.63387842423702,0.019,0.002,9.78362809919805e-18,8,Gm36640
3.0043839619341e-20,0.466949250170371,0.536,0.383,1.51481039360717e-16,8,9030622O22Rik
4.27547084676497e-19,0.248814695106977,0.989,0.927,2.1556924009389e-15,8,2610307P16Rik
4.64910733564768e-19,0.212740831110011,0.995,0.977,2.34407991863356e-15,8,Kcnq1ot1
5.90572881743233e-18,0.260971170736025,0.933,0.9,2.97766846974938e-14,8,Dleu2
5.77511548767776e-17,0.230460490731064,0.971,0.903,2.91181322888713e-13,8,Mir9-3hg
8.82253892461034e-17,0.413567239792402,0.51,0.361,4.44832412578853e-13,8,AU020206
3.34553156377063e-15,2.25136370327939,0.021,0.004,1.68681701445315e-11,8,Gm26671
1.52686066867941e-14,0.491892466183265,0.367,0.25,7.69843149148157e-11,8,Eldr
1.55379848209803e-14,0.692957980700754,0.191,0.109,7.83425194673828e-11,8,4930405N21Rik
3.02631824432719e-14,0.322003079893406,0.762,0.66,1.52586965878977e-10,8,Gm47283
4.35096031652239e-14,0.252012007809361,0.749,0.624,2.19375419159059e-10,8,Airn
7.64696873907097e-14,0.331768926484567,0.675,0.557,3.85560163823958e-10,8,Gnasas1
1.06434373427538e-13,0.504499562294043,0.313,0.211,5.36642110821647e-10,8,Gm13791
3.23773150362279e-11,0.445104855191862,0.441,0.339,1.63246422412661e-07,8,Gm29478
7.62488317319522e-11,0.227638977976043,0.824,0.727,3.84446609592503e-07,8,Ftx
1.95144135901549e-10,0.295755593395309,0.545,0.43,9.8391673321561e-07,8,AI506816
2.21024492513486e-10,0.397787028036674,0.326,0.233,1.114405491253e-06,8,A730056A06Rik
3.93605479985053e-10,0.477229338814799,0.292,0.206,1.98455883008464e-06,8,9330159M07Rik
4.44919857276377e-10,0.574761118668315,0.213,0.14,2.24328592038749e-06,8,Pard3bos1
6.06576040565824e-10,0.189854983951006,0.813,0.712,3.05835639653289e-06,8,Gm2694
6.52201978074437e-10,0.153497223886458,0.998,0.976,3.28840237345131e-06,8,Lncppara
1.12814192172602e-09,0.759957026806191,0.101,0.054,5.68809156934261e-06,8,Gm47207
1.33820470731643e-09,0.633272475104596,0.185,0.119,6.74722813428942e-06,8,Gm11457
1.47650417401313e-09,0.299871525150888,0.45,0.345,7.44453404537419e-06,8,Snhg17
1.77005950246416e-09,0.124044099092846,0.996,0.991,8.92464001142431e-06,8,Mir99ahg
2.43513426911592e-09,0.599951074938459,0.173,0.111,1.22779469848825e-05,8,C430049B03Rik
2.85975886846909e-09,0.391911820015656,0.51,0.413,1.44189042148212e-05,8,Gm5089
2.94051271559924e-09,0.202050060252149,0.828,0.747,1.48260651120513e-05,8,Gas5
5.49301447125368e-09,0.438860023504403,0.225,0.151,2.7695778964061e-05,8,Gm12064
7.83620254075534e-09,0.257001625697658,0.511,0.402,3.95101332104884e-05,8,Gm13883
8.06460060981701e-09,0.26799215515429,0.706,0.605,4.06617162746974e-05,8,Rmst
9.19468758705748e-09,0.349134555777611,0.381,0.295,4.63596148139438e-05,8,Nr6a1os
9.25702854188144e-09,0.682873696106439,0.179,0.118,4.66739379081662e-05,8,Gm47467
1.26330077795846e-08,0.782544431488025,0.093,0.051,6.36956252246657e-05,8,Gm48427
1.3339700123717e-08,0.325753225470907,0.346,0.259,6.72587680237811e-05,8,C630043F03Rik
1.44996304195124e-08,0.33787447565901,0.381,0.291,7.31071365751815e-05,8,2610316D01Rik
2.09441742206195e-08,0.258777043170361,0.706,0.615,0.000105600526420363,8,Firre
2.23866948726428e-08,0.328945102835174,0.363,0.273,0.000112873715547865,8,Mir17hg
2.37885758637674e-08,0.159173975730847,0.9,0.836,0.000119941999505115,8,Gm11266
2.49286870555957e-08,0.248004794595412,0.568,0.465,0.000125690440134313,8,2610020C07Rik
2.70035336693547e-08,0.157954349702992,0.845,0.841,0.000136151816760886,8,Xist
3.58737737693236e-08,0.189532214945955,0.892,0.838,0.00018087556734493,8,E130307A14Rik
4.74553973646938e-08,0.271837121583884,0.373,0.282,0.000239270113512786,8,Snhg1
6.64900902802978e-08,0.318412528696514,0.342,0.258,0.000335243035193261,8,Gm20559
7.5819965131114e-08,0.275925876362227,0.381,0.293,0.000382284264191077,8,1110002L01Rik
8.24702950143567e-08,0.758461688300246,0.089,0.05,0.000415815227462386,8,Gm11523
1.27770106119643e-07,0.197962496445055,0.899,0.868,0.00064421687505524,8,Mir6236
1.29134813997302e-07,0.264400779912103,0.416,0.322,0.000651097732174394,8,1600010M07Rik
1.30582073994269e-07,0.236010899408584,0.397,0.308,0.000658394817079106,8,B130055M24Rik
1.38898683428224e-07,0.564241725415863,0.213,0.15,0.000700327161845105,8,Gm4221
1.63072829898987e-07,0.457382730871506,0.177,0.118,0.000822213208350693,8,Gm26590
2.04912450378479e-07,0.18701881490514,0.762,0.688,0.00103316857480829,8,Gm15564
2.80005590423919e-07,0.334247055436387,0.224,0.157,0.0014117881869174,8,Gm47469
3.83214157497028e-07,0.378222495603987,0.222,0.156,0.00193216578210001,8,Gm12828
3.92987869056242e-07,0.231052122181862,0.393,0.307,0.00198144483578157,8,Zfas1
4.03326631102558e-07,0.305382536350027,0.286,0.211,0.0020335728740191,8,Zfp660
5.70989281816842e-07,0.445670701667995,0.2,0.14,0.00287892795892052,8,Gm17322
6.0938675131643e-07,0.732847512147085,0.061,0.032,0.00307252800013744,8,Gm33782
6.21919762352904e-07,0.498689658770505,0.178,0.123,0.00313571944178334,8,A330008L17Rik
8.21268806155715e-07,0.810202354059414,0.083,0.048,0.00414083732063712,8,4930520O04Rik
1.12549187971091e-06,0.384355589722964,0.202,0.143,0.00567473005750243,8,AA465934
1.13578462948329e-06,0.285912561115636,0.252,0.186,0.00572662610185474,8,Gm26901
1.1517300269808e-06,0.46094234838196,0.145,0.097,0.0058070227960372,8,Gm19426
1.20282258064863e-06,0.334527423014317,0.415,0.337,0.0060646314516304,8,Gm13483
1.23457502546541e-06,0.537885267940883,0.108,0.067,0.00622472727839662,8,Gm31793
1.27053623571297e-06,0.389899949934763,0.261,0.196,0.00640604370046478,8,Gm29684
1.43107068743908e-06,0.526624459142841,0.135,0.088,0.00721545840606782,8,A830036E02Rik
1.81312936687608e-06,0.280534678862348,0.42,0.341,0.00914179826778921,8,BC065397
3.06368669976326e-06,0.205074254409845,0.513,0.423,0.0154471083402063,8,B230334C09Rik
3.85552071607116e-06,2.03178882827373,0.011,0.003,0.0194395354504308,8,A230001M10Rik
4.21803792679907e-06,0.341920843420377,0.274,0.209,0.0212673472269209,8,1110038B12Rik
4.21885140275884e-06,0.251691585182764,0.118,0.076,0.0212714487727101,8,Gm41555
4.26311860024524e-06,0.24457455374605,0.418,0.332,0.0214946439824365,8,Snhg5
4.2877917349022e-06,0.185495929776945,0.625,0.54,0.0216190459273769,8,6720427I07Rik
5.06354558956865e-06,0.279676516053033,0.284,0.215,0.0255303968626051,8,Snhg4
7.86757595893114e-06,0.36507202994341,0.17,0.12,0.0396683179849308,8,5730471H19Rik
8.66623142728257e-06,0.278307773124119,0.335,0.267,0.0436951388563587,8,C79798
1.04461566234552e-05,0.242303208421244,0.258,0.194,0.0526695216954612,8,Gm26728
1.07358847833318e-05,0.437566463665762,0.163,0.115,0.0541303310775589,8,Zfp335os
1.12428910396257e-05,0.250962394621029,0.241,0.181,0.056686656621793,8,Gm26827
1.2884870451596e-05,1.08424039791411,0.015,0.005,0.0649655168169471,8,Gm3294
1.52791108063945e-05,0.453610804778263,0.145,0.101,0.077037276685841,8,4933404O12Rik
1.63165043099247e-05,0.208572578486714,0.58,0.502,0.0822678147306403,8,Gm48099
1.67725272935755e-05,0.156287800043817,0.291,0.221,0.0845670826142077,8,Gm35040
1.68481612812289e-05,1.20962602441967,0.02,0.008,0.0849484291799561,8,Gm20529
1.86876185119514e-05,0.443055408722882,0.102,0.066,0.0942229725372589,8,Gm50322
2.01225392321167e-05,0.841440586909486,0.057,0.032,0.101457842808333,8,Gm38551
2.11974140508509e-05,0.188502592187159,0.635,0.562,0.10687736164439,8,5530601H04Rik
2.14267874684673e-05,0.786350184420298,0.016,0.005,0.108033862416012,8,Gm13481
2.30274403836942e-05,0.55997879797356,0.076,0.046,0.116104354414586,8,4930558J18Rik
2.36122044073584e-05,0.611238214312549,0.043,0.022,0.119052734621901,8,Gm26665
2.61865605403402e-05,0.716193707363253,0.066,0.039,0.132032638244395,8,Lrrc75aos2
2.62542587989082e-05,0.192045804108957,0.538,0.463,0.132373972864095,8,Gm5577
2.65718723297653e-05,1.12177228790757,0.023,0.01,0.133975380286677,8,Gm44020
2.75709613018186e-05,0.406711369368239,0.173,0.126,0.13901278688377,8,Gm16576
2.85978848927044e-05,0.44023696264799,0.081,0.051,0.144190535629016,8,Gm12339
3.11762143152405e-05,0.322101004048522,0.239,0.182,0.157190472577442,8,Hectd2os
3.15846556158568e-05,0.343706021838665,0.175,0.128,0.15924983361515,8,Gm42984
3.39986566941251e-05,0.296531858737717,0.242,0.183,0.171421227051779,8,Gm48623
3.89799624464194e-05,0.147760861729576,0.897,0.864,0.196536970654847,8,Gm49797
4.38033066644084e-05,0.308599513039622,0.21,0.157,0.220856272201947,8,Rsf1os1
5.55513068786405e-05,0.617474999431758,0.06,0.035,0.280089689282105,8,Rptoros
5.58421520962e-05,0.140746064948126,0.755,0.711,0.28155613086904,8,Brip1os
5.84859235637414e-05,0.374687788562797,0.112,0.076,0.294886026608384,8,2500002B13Rik
5.9547460829833e-05,1.54683159709763,0.03,0.014,0.300238297504018,8,Gm44175
6.75697433265289e-05,0.634387387816493,0.034,0.016,0.340686645852359,8,Gm2788
7.32099432440993e-05,0.219510671450661,0.231,0.176,0.369124533836749,8,6230400D17Rik
7.3862762716638e-05,0.206621955370673,0.355,0.289,0.372416049617289,8,A730060N03Rik
7.6723132392034e-05,0.67182106655635,0.054,0.031,0.386838033520635,8,Gm42743
8.27009361011563e-05,0.472566499310924,0.148,0.108,0.41697811982203,8,Gm47071
9.89975738083331e-05,0.139508582353163,0.661,0.582,0.499145767141615,8,Jpx
0.000100305433945349,0.136615729040537,0.826,0.77,0.505739997952451,8,4632427E13Rik
0.00012043672657089,0.368923303906633,0.144,0.104,0.607241975370427,8,Gm15489
0.000122541824218727,0.28628593892215,0.092,0.061,0.617855877710821,8,Gm48622
0.000128386418087663,0.802173177434576,0.052,0.03,0.647324319997997,8,Gm43570
0.000136844877814078,0.424504444128886,0.089,0.059,0.68997187393858,8,1700028E10Rik
0.000137379480281652,0.570117104745325,0.102,0.07,0.692667339580091,8,2700046A07Rik
0.000150389485833614,0.792839668153107,0.027,0.013,0.758263787573081,8,Gm16172
0.000174723408981747,0.833106363582793,0.036,0.019,0.880955428085969,8,Gm39244
0.000202787165044017,0.427875038762753,0.108,0.075,1,8,Gm9831
0.000218804756242265,0.270728368578741,0.16,0.118,1,8,Snhg15
0.000220973517036613,0.400721490692251,0.086,0.058,1,8,Gm12296
0.000224706969297757,0.262649486521863,0.083,0.054,1,8,Gm43126
0.000232290795053235,0.206818958733353,0.332,0.27,1,8,Trmt61b
0.000241621429136285,0.168350760380649,0.251,0.2,1,8,Gm14858
0.000244759494928272,0.213466726596016,0.428,0.36,1,8,Gm20342
0.000247466210597134,0.398237511375528,0.01,0.003,1,8,Gm42722
0.000250633951541706,0.289273509804183,0.093,0.063,1,8,6330562C20Rik
0.00027803443315549,0.409185205294039,0.216,0.172,1,8,Gm34086
0.000294301603119361,0.357031564210177,0.189,0.146,1,8,Gm12655
0.000304304238756046,0.497673509805042,0.066,0.042,1,8,2810454H06Rik
0.000307948027558478,0.320548283807539,0.189,0.146,1,8,D030028A08Rik
0.000308742827421211,0.569180371873663,0.071,0.046,1,8,Ccdc34os
0.000319896790550198,0.190710036615079,0.539,0.474,1,8,Pantr1
0.000321888764856373,0.600190751063975,0.098,0.068,1,8,Gm28523
0.000330158898602905,0.560938755939616,0.056,0.034,1,8,Gm20667
0.000332133426651072,0.48244299865197,0.062,0.039,1,8,2810408I11Rik
0.000360245469620511,0.107967950430684,0.669,0.597,1,8,Gm49539
0.000381046054064182,1.20496875683295,0.012,0.004,1,8,Gm44097
0.000417826492815281,0.3396258232222,0.085,0.057,1,8,Gm50240
0.000418701752805019,0.194328255796892,0.291,0.236,1,8,2410006H16Rik
0.000419692383349222,0.207151307119853,0.24,0.19,1,8,1700086O06Rik
0.000422274574986231,0.333696955578574,0.145,0.108,1,8,Gm17590
0.000431489620881883,0.604040552451059,0.063,0.04,1,8,BB557941
0.000441076278761529,0.203834962028158,0.455,0.396,1,8,E230016M11Rik
0.000441531234675897,0.346031900303843,0.133,0.098,1,8,Sox1ot
0.000444616309306479,0.272754673636187,0.201,0.157,1,8,Gm35546
0.000447645068763992,0.269353059893,0.108,0.076,1,8,C130073E24Rik
0.000466478783461517,1.54413436260464,0.015,0.006,1,8,5730420D15Rik
0.000472767335175493,0.182673176193346,0.214,0.168,1,8,Gm16091
0.000485218816886436,0.208601534742334,0.18,0.137,1,8,D130079A08Rik
0.00058257385858847,0.246351957158057,0.153,0.116,1,8,Gm44593
0.000594680644080392,0.482338022173298,0.042,0.024,1,8,Gm50445
0.000610458203669002,0.542493912258477,0.038,0.021,1,8,Gm14508
0.00065377291210144,0.508367910621681,0.025,0.013,1,8,Gm11269
0.000736705377056569,0.252208941152415,0.202,0.16,1,8,Gm44129
0.00074891143370007,0.644383653882947,0.062,0.04,1,8,Gm26737
0.000751323935278232,0.214687341461226,0.237,0.188,1,8,Gm11508
0.000753744380002285,0.423621823572471,0.047,0.028,1,8,N4bp2os
0.000792095102717729,0.209412843410919,0.134,0.099,1,8,Pantr2
0.000799096710908927,0.388424158533933,0.134,0.101,1,8,Gm29687
0.000801610578803853,0.175191543243846,0.227,0.18,1,8,Gm28375
0.000807154464545913,0.217769300007606,0.236,0.188,1,8,Gm17435
0.000848446202039314,1.43343292920356,0.011,0.004,1,8,Gm26796
0.000859137263662645,0.43755395755014,0.118,0.086,1,8,9630013D21Rik
0.000876543909507116,1.00765876932234,0.014,0.006,1,8,Gm38150
0.000941656600764327,0.335596349347854,0.152,0.117,1,8,Grip1os2
0.000960139160854711,0.173933565739373,0.222,0.176,1,8,2700038G22Rik
0.00096558267986151,0.170741537681937,0.272,0.224,1,8,D330041H03Rik
0.000996260002966872,1.35022043520209,0.011,0.004,1,8,1700018L02Rik
0.000996485356408099,0.969614433041006,0.033,0.018,1,8,2010110K18Rik
0.00103821390131776,0.250904470765657,0.191,0.152,1,8,A930007I19Rik
0.00108589715554942,0.280391305634957,0.182,0.143,1,8,Gm32834
0.00108883674054479,0.517095832491603,0.04,0.023,1,8,BC048559
0.00111225018381083,0.748317442644686,0.038,0.022,1,8,Gm16041
0.00115850226897069,0.213401637133084,0.29,0.241,1,8,6030442K20Rik
0.00116559042166821,0.392455635251234,0.037,0.021,1,8,Mir217hg
0.00117998787013191,0.215920347773859,0.245,0.202,1,8,Otx2os1
0.00121666946985521,0.331218571137396,0.093,0.066,1,8,Gm48796
0.00132339096318711,0.451923658856642,0.044,0.026,1,8,Gm26692
0.00134308956199536,0.362256812953386,0.107,0.078,1,8,4930438E09Rik
0.00145268204702831,0.863385964012592,0.048,0.03,1,8,Gm29114
0.00154445231325168,0.772483579373649,0.027,0.015,1,8,Gm43549
0.00164946599541432,0.257502465543246,0.152,0.118,1,8,Gm19605
0.0016665766587464,0.885857201600812,0.025,0.013,1,8,Gm50383
0.0016862425371373,0.164720176687598,0.386,0.329,1,8,Gm16599
0.00170200103492383,0.600618456844633,0.033,0.018,1,8,Gm48708
0.00174294490503934,0.300550284139475,0.142,0.109,1,8,Gm2061
0.00186847653901138,0.545626456810274,0.051,0.033,1,8,Gm41335
0.00191053747085473,0.401426292149634,0.108,0.08,1,8,Gm29502
0.00193825977596509,0.34474800790867,0.121,0.091,1,8,4631405J19Rik
0.00201526935958066,0.908375441157712,0.028,0.016,1,8,Gm26575
0.00202788472567847,0.370273343702944,0.061,0.04,1,8,Gm27010
0.00206028800195224,0.174239193162671,0.298,0.25,1,8,Gm47271
0.00207569291736277,1.3130301259723,0.018,0.009,1,8,Gm36752
0.00220852119123071,1.23437470034852,0.01,0.004,1,8,Gm42705
0.0022318584404546,0.200800483256036,0.199,0.16,1,8,Gm20186
0.00225836257940501,0.920563242998101,0.012,0.005,1,8,Cyp4f41-ps
0.00227555495406543,0.985844637833666,0.041,0.025,1,8,Gm29260
0.00237246195755177,0.395903284210701,0.368,0.318,1,8,Gm20275
0.00237834470066729,0.378017035165191,0.092,0.067,1,8,Gm48604
0.00238816163654636,0.521329278582689,0.046,0.029,1,8,Gm11250
0.00239470651554781,0.245562823186114,0.097,0.07,1,8,Gm30655
0.00248591362342693,0.279761468037539,0.175,0.138,1,8,Gm15283
0.00251079256608115,0.129009346694587,0.483,0.414,1,8,5430416N02Rik
0.0025564090910063,0.353155513704232,0.22,0.18,1,8,Gm20646
0.00263319157159841,0.419745362111372,0.086,0.062,1,8,9530056K15Rik
0.00266922007891151,0.272256376427427,0.068,0.047,1,8,Gm10373
0.00274171697092741,0.122837092113951,0.202,0.162,1,8,Gm28376
0.00280500287867902,0.880594849938127,0.042,0.026,1,8,BC055402
0.00297221077809783,0.411394472264076,0.101,0.075,1,8,Gm11520
0.00299841792061131,0.240507970033923,0.13,0.1,1,8,Gm47200
0.00302049393988489,0.497650743636172,0.032,0.018,1,8,0610038B21Rik
0.00322892600858555,1.05421893985205,0.015,0.007,1,8,4933421D24Rik
